timestamp,ue_id,cell_id,x_m,y_m,velocity_mps,direction_deg,neighbor_cells,rsrp_dbm,handover_pending
290,UE_0038,CELL_006,309.32,710.67,18.12,113.87,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-91.13,0
295,UE_0038,CELL_006,308.58,712.32,18.12,113.87,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-86.76,0
300,UE_0038,CELL_006,307.85,713.98,18.12,113.87,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-84.32,0
305,UE_0038,CELL_006,307.12,715.64,18.12,113.87,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.01,0
310,UE_0038,CELL_006,306.38,717.29,18.12,113.87,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-107.51,1
315,UE_0038,CELL_006,305.65,718.95,18.12,113.87,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-101.74,0
320,UE_0038,CELL_006,304.92,720.61,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-112.09,0
325,UE_0038,CELL_006,305.02,722.98,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-65.56,0
330,UE_0038,CELL_006,305.12,725.34,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-88.7,0
335,UE_0038,CELL_006,305.23,727.71,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-85.94,0
340,UE_0038,CELL_006,305.33,730.08,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-100.88,0
345,UE_0038,CELL_006,305.43,732.45,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-107.81,1
350,UE_0038,CELL_006,305.53,734.82,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-98.4,0
355,UE_0038,CELL_006,305.64,737.18,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-87.89,0
360,UE_0038,CELL_006,305.74,739.55,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-87.3,0
365,UE_0038,CELL_006,305.84,741.92,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-81.07,0
370,UE_0038,CELL_006,305.94,744.29,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-81.8,0
375,UE_0038,CELL_006,306.05,746.65,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-97.73,0
380,UE_0038,CELL_006,306.15,749.02,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-95.84,0
385,UE_0038,CELL_006,306.25,751.39,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-91.34,0
390,UE_0038,CELL_006,306.35,753.76,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-88.45,1
395,UE_0038,CELL_006,306.45,756.13,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-98.8,0
400,UE_0038,CELL_006,306.56,758.49,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.75,0
405,UE_0038,CELL_006,306.66,760.86,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-89.17,0
410,UE_0038,CELL_006,306.76,763.23,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.25,0
415,UE_0038,CELL_006,306.86,765.6,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.12,0
420,UE_0038,CELL_006,306.97,767.97,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-94.37,0
425,UE_0038,CELL_006,307.07,770.33,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-102.97,0
430,UE_0038,CELL_006,307.17,772.7,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-102.92,0
435,UE_0038,CELL_006,307.27,775.07,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-102.11,0
440,UE_0038,CELL_006,307.38,777.44,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-86.49,0
445,UE_0038,CELL_006,307.48,779.81,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-103.47,1
450,UE_0038,CELL_006,307.58,782.17,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-93.12,0
455,UE_0038,CELL_006,307.68,784.54,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-84.31,0
460,UE_0038,CELL_006,307.79,786.91,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-92.98,0
465,UE_0038,CELL_006,307.89,789.28,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-80.22,0
470,UE_0038,CELL_006,307.99,791.64,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-101.69,0
475,UE_0038,CELL_006,308.09,794.01,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-118.71,0
480,UE_0038,CELL_006,308.2,796.38,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-91.05,0
485,UE_0038,CELL_006,308.3,798.75,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-106.82,0
490,UE_0038,CELL_006,308.4,801.12,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-113.41,0
495,UE_0038,CELL_006,308.5,803.48,23.7,87.52,"[""CELL_000"", ""CELL_001"", ""CELL_002""]",-96.02,0
0,UE_0039,CELL_000,322.84,388.09,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-87.51,0
5,UE_0039,CELL_000,324.21,385.12,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-99.53,0
10,UE_0039,CELL_000,325.57,382.15,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-110.4,0
15,UE_0039,CELL_000,326.94,379.18,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-82.88,0
20,UE_0039,CELL_000,328.3,376.22,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-91.26,0
25,UE_0039,CELL_000,329.66,373.25,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-99.38,0
30,UE_0039,CELL_000,331.03,370.28,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-90.1,0
35,UE_0039,CELL_000,332.39,367.31,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-94.54,0
40,UE_0039,CELL_000,333.76,364.35,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-71.67,0
45,UE_0039,CELL_000,335.12,361.38,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-91.6,0
50,UE_0039,CELL_000,336.49,358.41,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-100.25,0
55,UE_0039,CELL_000,337.85,355.44,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-79.03,1
60,UE_0039,CELL_000,339.22,352.48,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.48,0
65,UE_0039,CELL_000,340.58,349.51,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-112.61,0
70,UE_0039,CELL_000,341.95,346.54,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-96.94,0
75,UE_0039,CELL_000,343.31,343.57,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-79.17,0
80,UE_0039,CELL_000,344.67,340.61,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-89.15,0
85,UE_0039,CELL_000,346.04,337.64,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-95.06,0
90,UE_0039,CELL_000,347.4,334.67,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-90.06,0
95,UE_0039,CELL_000,348.77,331.7,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-91.33,0
100,UE_0039,CELL_000,350.13,328.74,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-101.97,0
105,UE_0039,CELL_000,351.5,325.77,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-76.55,0
110,UE_0039,CELL_000,352.86,322.8,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-109.48,0
115,UE_0039,CELL_000,354.23,319.83,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-73.15,0
120,UE_0039,CELL_000,355.59,316.87,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-86.63,0
125,UE_0039,CELL_000,356.96,313.9,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-91.02,0
130,UE_0039,CELL_000,358.32,310.93,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-91.35,0
135,UE_0039,CELL_000,359.69,307.96,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.84,0
140,UE_0039,CELL_000,361.05,305.0,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.61,0
145,UE_0039,CELL_000,362.41,302.03,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-82.69,0
150,UE_0039,CELL_000,363.78,299.06,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-84.59,0
155,UE_0039,CELL_000,365.14,296.09,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-80.61,0
160,UE_0039,CELL_000,366.51,293.13,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.48,0
165,UE_0039,CELL_000,367.87,290.16,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-111.06,0
170,UE_0039,CELL_000,369.24,287.19,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-87.85,0
175,UE_0039,CELL_000,370.6,284.22,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-79.65,0
180,UE_0039,CELL_000,371.97,281.26,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-97.68,0
185,UE_0039,CELL_000,373.33,278.29,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-92.23,0
190,UE_0039,CELL_000,374.7,275.32,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-99.86,0
195,UE_0039,CELL_000,376.06,272.35,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-92.1,0
200,UE_0039,CELL_000,377.42,269.39,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-118.43,1
205,UE_0039,CELL_000,378.79,266.42,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-83.8,0
210,UE_0039,CELL_000,380.15,263.45,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-103.93,0
215,UE_0039,CELL_000,381.52,260.48,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-100.49,0
220,UE_0039,CELL_000,382.88,257.52,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-104.99,0
225,UE_0039,CELL_000,384.25,254.55,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-93.58,1
230,UE_0039,CELL_000,385.61,251.58,32.66,-65.31,"[""CELL_001"", ""CELL_002"", ""CELL_003""]",-97.13,0
235,UE_0039,CELL_004,386.98,248.61,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-91.7,0
240,UE_0039,CELL_004,388.34,245.65,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-101.01,0
245,UE_0039,CELL_004,389.71,242.68,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-103.8,0
250,UE_0039,CELL_004,391.07,239.71,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-90.65,0
255,UE_0039,CELL_004,392.43,236.74,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-91.07,0
260,UE_0039,CELL_004,393.8,233.78,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-68.68,0
265,UE_0039,CELL_004,395.16,230.81,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-77.81,0
270,UE_0039,CELL_004,396.53,227.84,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-74.24,0
275,UE_0039,CELL_004,397.89,224.87,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-85.68,0
280,UE_0039,CELL_004,399.26,221.91,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-101.51,0
285,UE_0039,CELL_004,400.62,218.94,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-72.9,0
290,UE_0039,CELL_004,401.99,215.97,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-110.58,0
295,UE_0039,CELL_004,403.35,213.0,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-94.14,0
300,UE_0039,CELL_004,404.72,210.04,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-74.78,0
305,UE_0039,CELL_004,406.08,207.07,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-92.23,0
310,UE_0039,CELL_004,407.44,204.1,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-82.66,0
315,UE_0039,CELL_004,408.81,201.13,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-89.15,1
320,UE_0039,CELL_004,410.17,198.17,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-91.24,0
325,UE_0039,CELL_004,411.54,195.2,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-108.42,1
330,UE_0039,CELL_004,412.9,192.23,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-96.19,0
335,UE_0039,CELL_004,414.27,189.27,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-81.17,0
340,UE_0039,CELL_004,415.63,186.3,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-112.19,1
345,UE_0039,CELL_004,417.0,183.33,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-115.46,0
350,UE_0039,CELL_004,418.36,180.36,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-113.19,0
355,UE_0039,CELL_004,419.73,177.4,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-82.33,0
360,UE_0039,CELL_004,421.09,174.43,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-87.87,0
365,UE_0039,CELL_004,422.45,171.46,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-99.76,0
370,UE_0039,CELL_004,423.82,168.49,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-109.26,0
375,UE_0039,CELL_004,425.18,165.53,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-107.48,0
380,UE_0039,CELL_004,426.55,162.56,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-73.76,0
385,UE_0039,CELL_004,427.91,159.59,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-97.2,0
390,UE_0039,CELL_004,429.28,156.62,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-88.87,0
395,UE_0039,CELL_004,430.64,153.66,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-85.81,0
400,UE_0039,CELL_004,432.01,150.69,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-109.1,0
405,UE_0039,CELL_004,433.37,147.72,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-108.91,0
410,UE_0039,CELL_004,434.74,144.75,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-102.97,0
415,UE_0039,CELL_004,436.1,141.79,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-101.37,0
420,UE_0039,CELL_004,437.46,138.82,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-99.88,0
425,UE_0039,CELL_004,438.83,135.85,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-89.61,0
430,UE_0039,CELL_004,440.19,132.88,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-92.83,0
435,UE_0039,CELL_004,441.56,129.92,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-86.04,0
440,UE_0039,CELL_004,442.92,126.95,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-97.13,0
445,UE_0039,CELL_004,444.29,123.98,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-111.84,0
450,UE_0039,CELL_004,445.65,121.01,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-83.77,0
455,UE_0039,CELL_004,447.02,118.05,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-102.62,0
460,UE_0039,CELL_004,448.38,115.08,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-105.54,0
465,UE_0039,CELL_004,449.75,112.11,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-102.12,0
470,UE_0039,CELL_004,451.11,109.14,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-88.61,0
475,UE_0039,CELL_004,452.48,106.18,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-95.08,0
480,UE_0039,CELL_004,453.84,103.21,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-97.78,0
485,UE_0039,CELL_004,455.2,100.24,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-108.19,0
490,UE_0039,CELL_004,456.57,97.27,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-108.79,0
495,UE_0039,CELL_004,457.93,94.31,32.66,-65.31,"[""CELL_005"", ""CELL_006"", ""CELL_000""]",-90.65,0
0,UE_0040,CELL_001,346.06,846.31,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-98.36,0
5,UE_0040,CELL_001,343.3,849.29,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-77.26,0
10,UE_0040,CELL_001,340.54,852.27,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-97.42,0
15,UE_0040,CELL_001,337.78,855.25,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-90.73,0
20,UE_0040,CELL_001,335.02,858.22,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-87.8,0
25,UE_0040,CELL_001,332.26,861.2,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-87.58,0
30,UE_0040,CELL_001,329.5,864.18,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-100.08,0
35,UE_0040,CELL_001,326.74,867.16,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-100.51,0
40,UE_0040,CELL_001,323.98,870.14,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-78.84,0
45,UE_0040,CELL_001,321.22,873.11,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-83.49,0
50,UE_0040,CELL_001,318.45,876.09,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-104.58,0
55,UE_0040,CELL_001,315.69,879.07,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-81.72,0
60,UE_0040,CELL_001,312.93,882.05,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-105.82,0
65,UE_0040,CELL_001,310.17,885.02,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-94.6,0
70,UE_0040,CELL_001,307.41,888.0,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-107.89,0
75,UE_0040,CELL_001,304.65,890.98,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-95.81,0
80,UE_0040,CELL_001,301.89,893.96,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-100.34,0
85,UE_0040,CELL_001,299.13,896.94,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-95.22,0
90,UE_0040,CELL_001,296.37,899.91,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-100.92,0
95,UE_0040,CELL_001,293.61,902.89,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-82.82,0
100,UE_0040,CELL_001,290.85,905.87,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-87.05,0
105,UE_0040,CELL_001,288.08,908.85,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-104.74,0
110,UE_0040,CELL_001,285.32,911.83,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-87.87,0
115,UE_0040,CELL_001,282.56,914.8,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-75.45,0
120,UE_0040,CELL_001,279.8,917.78,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-98.99,0
125,UE_0040,CELL_001,277.04,920.76,40.61,132.83,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-89.15,0
130,UE_0040,CELL_001,274.28,923.74,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-113.62,0
135,UE_0040,CELL_001,276.46,925.61,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-103.38,0
140,UE_0040,CELL_001,278.64,927.47,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-106.43,0
145,UE_0040,CELL_001,280.83,929.34,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-99.45,0
150,UE_0040,CELL_001,283.01,931.21,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-109.77,0
155,UE_0040,CELL_001,285.19,933.08,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-90.73,0
160,UE_0040,CELL_001,287.37,934.95,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-110.12,0
165,UE_0040,CELL_001,289.55,936.81,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-87.64,0
170,UE_0040,CELL_001,291.74,938.68,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-90.14,0
175,UE_0040,CELL_001,293.92,940.55,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-102.32,0
180,UE_0040,CELL_001,296.1,942.42,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-88.11,0
185,UE_0040,CELL_001,298.28,944.29,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-92.22,0
190,UE_0040,CELL_001,300.46,946.15,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-98.53,0
195,UE_0040,CELL_001,302.65,948.02,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-88.78,0
200,UE_0040,CELL_001,304.83,949.89,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-101.36,0
205,UE_0040,CELL_001,307.01,951.76,28.72,40.57,"[""CELL_002"", ""CELL_003"", ""CELL_004""]",-111.74,0
210,UE_0040,CELL_003,309.19,953.63,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.31,0
215,UE_0040,CELL_003,311.37,955.49,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-102.43,0
220,UE_0040,CELL_003,313.56,957.36,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-104.41,0
225,UE_0040,CELL_003,315.74,959.23,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-93.42,0
230,UE_0040,CELL_003,317.92,961.1,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-88.4,0
235,UE_0040,CELL_003,320.1,962.97,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-100.72,0
240,UE_0040,CELL_003,322.28,964.83,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-111.37,0
245,UE_0040,CELL_003,324.47,966.7,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-105.18,1
250,UE_0040,CELL_003,326.65,968.57,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-89.35,0
255,UE_0040,CELL_003,328.83,970.44,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-99.48,0
260,UE_0040,CELL_003,331.01,972.31,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-114.23,0
265,UE_0040,CELL_003,333.19,974.17,28.72,40.57,"[""CELL_004"", ""CELL_005"", ""CELL_006""]",-78.96,0
270,UE_0040,CELL_002,335.38,976.04,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-86.52,0
275,UE_0040,CELL_002,337.56,977.91,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-101.21,0
280,UE_0040,CELL_002,339.74,979.78,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-92.22,0
285,UE_0040,CELL_002,341.92,981.65,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-93.77,0
290,UE_0040,CELL_002,344.1,983.52,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-101.12,0
295,UE_0040,CELL_002,346.29,985.38,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-80.08,0
300,UE_0040,CELL_002,348.47,987.25,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-105.62,0
305,UE_0040,CELL_002,350.65,989.12,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-89.64,0
310,UE_0040,CELL_002,352.83,990.99,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-93.53,0
315,UE_0040,CELL_002,355.01,992.86,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-95.94,0
320,UE_0040,CELL_002,357.2,994.72,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-101.62,0
325,UE_0040,CELL_002,359.38,996.59,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-96.21,0
330,UE_0040,CELL_002,361.56,998.46,28.72,40.57,"[""CELL_003"", ""CELL_004"", ""CELL_005""]",-119.99,1
