event_id,timestamp,source_ip,target_cell,threat_type,is_attack,packet_rate_pps,auth_failures,spectrum_anomaly_score,flow_entropy,bytes_transferred
SEC_004269,174,10.66.208.142,CELL_001,normal,0,108.72,0,0.002,0.758,978174
SEC_004270,180,10.211.84.231,CELL_001,normal,0,134.6,0,0.15,0.721,869145
SEC_004271,134,10.37.87.175,CELL_004,normal,0,99.9,0,0.109,0.949,556115
SEC_004272,366,10.78.41.118,CELL_001,normal,0,50.95,0,0.176,0.718,275731
SEC_004273,477,10.179.199.72,CELL_004,normal,0,134.41,2,0.139,0.74,750018
SEC_004274,184,10.104.205.144,CELL_000,normal,0,80.53,0,0.291,0.766,459168
SEC_004275,199,10.211.78.119,CELL_005,pilot_contamination,1,705.78,1,0.93,0.109,771761
SEC_004276,275,10.54.244.136,CELL_006,normal,0,215.47,0,0.299,0.619,167628
SEC_004277,127,10.239.153.193,CELL_006,normal,0,11.17,0,0.065,0.949,681774
SEC_004278,189,10.81.166.173,CELL_004,normal,0,27.3,0,0.183,0.638,451133
SEC_004279,166,10.89.226.128,CELL_004,normal,0,65.35,0,0.066,0.645,924290
SEC_004280,430,10.5.24.217,CELL_005,normal,0,53.7,0,0.035,0.575,263567
SEC_004281,9,10.248.29.231,CELL_004,jamming,1,2424.03,1,0.866,0.357,258745
SEC_004282,108,10.112.180.215,CELL_003,normal,0,204.53,0,0.167,0.63,182813
SEC_004283,70,10.174.127.78,CELL_003,normal,0,151.7,0,0.278,0.861,359847
SEC_004284,196,10.158.198.49,CELL_006,normal,0,80.82,0,0.039,0.678,752349
SEC_004285,475,10.82.207.31,CELL_001,normal,0,26.9,0,0.235,0.834,402435
SEC_004286,440,10.57.105.48,CELL_005,normal,0,581.52,1,0.239,0.847,887072
SEC_004287,405,10.77.29.90,CELL_004,normal,0,3.52,0,0.161,0.722,207272
SEC_004288,377,10.129.63.208,CELL_004,normal,0,199.59,0,0.138,0.701,382000
SEC_004289,134,10.206.199.211,CELL_002,normal,0,4.56,0,0.271,0.735,566944
SEC_004290,336,10.1.103.33,CELL_003,normal,0,206.79,0,0.093,0.778,985985
SEC_004291,494,10.43.254.224,CELL_003,normal,0,174.48,1,0.248,0.629,195275
SEC_004292,274,10.205.50.134,CELL_000,spoofing,1,609.76,3,0.993,0.267,163443
SEC_004293,96,10.226.140.200,CELL_002,normal,0,67.78,0,0.243,0.79,466055
SEC_004294,218,10.188.203.129,CELL_000,normal,0,135.91,0,0.211,0.677,698801
SEC_004295,404,10.107.171.16,CELL_005,normal,0,5.52,0,0.004,0.941,815145
SEC_004296,11,10.154.249.250,CELL_002,normal,0,4.72,0,0.027,0.865,344884
SEC_004297,156,10.234.57.19,CELL_003,normal,0,40.97,0,0.04,0.774,422933
SEC_004298,110,10.163.83.91,CELL_000,rogue_gnb,1,781.73,3,0.932,0.476,625772
SEC_004299,151,10.183.147.230,CELL_005,normal,0,168.46,0,0.121,0.795,200333
SEC_004300,470,10.59.139.144,CELL_005,normal,0,107.8,0,0.022,0.587,509932
SEC_004301,461,10.7.35.62,CELL_005,jamming,1,517.17,2,0.715,0.253,22309
SEC_004302,70,10.182.128.208,CELL_005,normal,0,5.33,0,0.207,0.772,751505
SEC_004303,252,10.170.252.80,CELL_000,normal,0,32.99,0,0.202,0.889,908131
SEC_004304,247,10.216.158.215,CELL_004,normal,0,129.69,0,0.184,0.859,849138
SEC_004305,14,10.131.147.168,CELL_001,normal,0,22.88,0,0.161,0.576,409510
SEC_004306,100,10.75.32.206,CELL_005,normal,0,182.76,0,0.116,0.913,260864
SEC_004307,468,10.1.123.227,CELL_002,normal,0,161.05,1,0.272,0.733,482135
SEC_004308,24,10.50.113.226,CELL_000,normal,0,305.63,0,0.057,0.629,71428
SEC_004309,256,10.88.90.204,CELL_003,normal,0,26.5,0,0.088,0.624,73129
SEC_004310,26,10.75.195.15,CELL_005,normal,0,77.91,1,0.088,0.814,828938
SEC_004311,417,10.16.208.187,CELL_001,normal,0,41.01,0,0.149,0.641,764744
SEC_004312,345,10.119.103.46,CELL_001,normal,0,119.2,0,0.295,0.563,365815
SEC_004313,74,10.50.160.126,CELL_002,normal,0,51.52,0,0.212,0.697,494753
SEC_004314,14,10.67.128.189,CELL_005,normal,0,67.79,0,0.04,0.832,668571
SEC_004315,148,10.212.98.135,CELL_005,ddos,1,760.41,7,0.774,0.443,322533
SEC_004316,65,10.169.167.126,CELL_001,normal,0,58.17,0,0.189,0.711,101866
SEC_004317,343,10.67.244.204,CELL_002,normal,0,42.12,0,0.11,0.548,458155
SEC_004318,87,10.206.136.146,CELL_004,normal,0,15.96,0,0.291,0.777,868324
SEC_004319,73,10.34.119.19,CELL_006,normal,0,54.15,0,0.1,0.922,600071
SEC_004320,466,10.136.82.241,CELL_000,normal,0,82.88,0,0.03,0.549,829620
SEC_004321,469,10.12.33.228,CELL_005,normal,0,71.84,0,0.193,0.725,933441
SEC_004322,369,10.169.218.139,CELL_003,normal,0,172.26,0,0.174,0.934,292703
SEC_004323,481,10.182.185.120,CELL_003,normal,0,304.71,0,0.017,0.847,777409
SEC_004324,439,10.149.253.189,CELL_003,normal,0,285.07,0,0.169,0.639,724922
SEC_004325,103,10.246.99.217,CELL_002,normal,0,107.28,0,0.18,0.754,579602
SEC_004326,20,10.89.103.183,CELL_006,normal,0,16.82,0,0.031,0.863,15217
SEC_004327,44,10.25.113.148,CELL_006,normal,0,123.13,1,0.006,0.695,815378
SEC_004328,104,10.108.85.69,CELL_004,normal,0,91.03,0,0.212,0.897,470205
SEC_004329,455,10.224.142.67,CELL_004,normal,0,106.77,0,0.167,0.6,514731
SEC_004330,358,10.105.127.114,CELL_005,normal,0,35.58,0,0.156,0.922,744119
SEC_004331,367,10.201.217.72,CELL_001,normal,0,127.91,0,0.127,0.593,560062
SEC_004332,9,10.1.118.99,CELL_006,normal,0,185.0,0,0.07,0.875,355357
SEC_004333,153,10.40.172.8,CELL_004,normal,0,42.54,1,0.238,0.833,677250
SEC_004334,264,10.115.79.100,CELL_004,normal,0,224.32,0,0.243,0.947,987657
SEC_004335,91,10.245.87.81,CELL_002,rogue_gnb,1,2375.92,1,0.953,0.408,829762
SEC_004336,144,10.215.90.252,CELL_006,normal,0,163.36,1,0.182,0.878,66873
SEC_004337,76,10.174.164.3,CELL_000,ddos,1,428.8,5,0.805,0.318,858903
SEC_004338,243,10.177.107.251,CELL_001,normal,0,44.53,0,0.233,0.915,474192
SEC_004339,12,10.233.38.108,CELL_004,normal,0,221.16,0,0.056,0.806,216363
SEC_004340,145,10.100.244.149,CELL_003,normal,0,166.35,0,0.25,0.837,47893
SEC_004341,385,10.248.234.229,CELL_002,jamming,1,803.35,4,0.862,0.089,713024
SEC_004342,424,10.113.162.172,CELL_004,normal,0,43.13,1,0.082,0.722,226984
SEC_004343,127,10.66.108.114,CELL_003,normal,0,84.75,1,0.153,0.509,18945
SEC_004344,342,10.137.245.237,CELL_006,normal,0,0.35,0,0.068,0.708,260362
SEC_004345,137,10.250.254.234,CELL_002,normal,0,203.12,2,0.022,0.568,419675
SEC_004346,487,10.51.208.46,CELL_005,normal,0,156.71,0,0.065,0.982,147239
SEC_004347,116,10.121.13.172,CELL_003,normal,0,24.56,0,0.123,0.627,416814
SEC_004348,249,10.216.155.151,CELL_000,pilot_contamination,1,326.18,1,0.772,0.132,955262
SEC_004349,37,10.57.139.199,CELL_003,jamming,1,2239.73,2,0.965,0.254,270142
SEC_004350,196,10.143.46.226,CELL_000,normal,0,43.91,0,0.148,0.905,377895
SEC_004351,130,10.72.134.74,CELL_004,normal,0,62.41,0,0.109,0.53,648448
SEC_004352,179,10.36.219.41,CELL_000,normal,0,32.55,0,0.051,0.572,149919
SEC_004353,235,10.168.87.43,CELL_002,normal,0,89.28,0,0.168,0.614,541246
SEC_004354,145,10.140.235.92,CELL_006,normal,0,1.21,0,0.034,0.554,835077
SEC_004355,225,10.116.106.62,CELL_003,normal,0,79.87,0,0.021,0.757,912345
SEC_004356,214,10.40.180.152,CELL_006,normal,0,104.64,1,0.298,0.804,881722
SEC_004357,262,10.223.71.188,CELL_005,normal,0,62.83,0,0.089,0.81,101356
SEC_004358,63,10.230.116.242,CELL_002,normal,0,114.79,0,0.148,0.721,578986
SEC_004359,219,10.200.94.82,CELL_005,normal,0,201.09,0,0.061,0.884,966189
SEC_004360,215,10.202.156.169,CELL_001,normal,0,42.56,0,0.081,0.736,21971
SEC_004361,315,10.154.243.187,CELL_006,normal,0,25.98,0,0.281,0.624,26344
SEC_004362,462,10.12.64.104,CELL_001,normal,0,31.43,0,0.292,0.851,91921
SEC_004363,126,10.62.154.177,CELL_001,normal,0,130.1,0,0.147,0.915,464813
SEC_004364,436,10.137.107.92,CELL_005,normal,0,114.09,0,0.142,0.788,398307
SEC_004365,358,10.48.121.218,CELL_005,normal,0,117.91,0,0.174,0.899,206847
SEC_004366,423,10.54.250.247,CELL_002,normal,0,12.34,0,0.033,0.713,20626
SEC_004367,285,10.6.192.134,CELL_003,normal,0,60.34,1,0.267,0.592,962032
SEC_004368,339,10.54.26.219,CELL_006,normal,0,28.48,0,0.148,0.592,883453
SEC_004369,334,10.168.217.166,CELL_005,jamming,1,74.89,7,0.798,0.142,464587
SEC_004370,45,10.92.77.209,CELL_001,normal,0,138.68,0,0.299,0.992,752258
SEC_004371,1,10.23.196.206,CELL_005,rogue_gnb,1,623.65,0,0.989,0.223,173218
SEC_004372,368,10.42.131.124,CELL_002,normal,0,27.72,0,0.252,0.575,747509
SEC_004373,372,10.8.127.23,CELL_005,normal,0,116.11,0,0.004,0.988,691160
SEC_004374,231,10.155.132.228,CELL_005,normal,0,323.89,0,0.191,0.864,953198
SEC_004375,232,10.254.192.61,CELL_005,normal,0,26.15,0,0.189,0.63,506413
SEC_004376,279,10.111.53.56,CELL_006,normal,0,169.32,0,0.221,0.969,392374
SEC_004377,471,10.189.83.181,CELL_003,normal,0,53.77,0,0.028,0.561,249197
SEC_004378,35,10.245.206.162,CELL_003,normal,0,92.11,0,0.191,0.796,605393
SEC_004379,432,10.151.149.68,CELL_005,normal,0,180.09,0,0.006,0.571,21858
SEC_004380,1,10.163.206.3,CELL_004,normal,0,264.23,0,0.191,0.684,338074
SEC_004381,359,10.165.68.226,CELL_002,jamming,1,547.05,3,0.906,0.234,265326
SEC_004382,322,10.46.93.164,CELL_003,normal,0,204.58,0,0.277,0.983,188284
SEC_004383,163,10.234.144.211,CELL_004,normal,0,207.92,0,0.153,0.546,521541
SEC_004384,83,10.144.102.17,CELL_002,normal,0,260.46,0,0.071,0.783,480264
SEC_004385,47,10.98.19.216,CELL_006,rogue_gnb,1,675.88,2,0.888,0.418,227537
SEC_004386,353,10.10.59.98,CELL_002,normal,0,57.65,0,0.159,0.551,405675
SEC_004387,48,10.153.146.117,CELL_004,normal,0,17.01,0,0.199,0.513,59806
SEC_004388,83,10.57.141.29,CELL_006,normal,0,81.59,0,0.194,0.958,675948
SEC_004389,25,10.196.233.2,CELL_003,normal,0,123.59,0,0.014,0.727,441557
SEC_004390,434,10.115.139.175,CELL_006,ddos,1,104.19,1,0.931,0.402,666854
SEC_004391,472,10.18.224.87,CELL_000,normal,0,9.91,0,0.015,0.732,453258
SEC_004392,180,10.90.227.142,CELL_003,normal,0,149.46,0,0.06,0.833,346652
SEC_004393,371,10.112.149.236,CELL_002,normal,0,38.55,0,0.11,0.87,643681
SEC_004394,50,10.31.135.240,CELL_003,normal,0,3.17,0,0.169,0.536,642407
SEC_004395,103,10.47.161.226,CELL_002,normal,0,60.71,0,0.269,0.612,367075
SEC_004396,262,10.74.214.172,CELL_003,normal,0,316.46,0,0.218,0.661,429421
SEC_004397,42,10.104.250.145,CELL_005,normal,0,272.15,0,0.083,0.515,80196
SEC_004398,367,10.0.89.172,CELL_001,normal,0,197.34,0,0.094,0.927,860047
SEC_004399,169,10.95.163.75,CELL_000,normal,0,51.62,0,0.209,0.821,123875
SEC_004400,346,10.175.66.25,CELL_002,normal,0,26.17,0,0.085,0.802,25542
SEC_004401,494,10.218.117.28,CELL_004,normal,0,27.01,0,0.061,0.664,619251
SEC_004402,378,10.65.61.56,CELL_002,normal,0,90.61,0,0.083,0.651,529132
SEC_004403,210,10.104.149.252,CELL_000,normal,0,448.86,0,0.044,0.707,948002
SEC_004404,45,10.51.212.23,CELL_005,normal,0,200.9,0,0.161,0.831,459566
SEC_004405,421,10.254.108.22,CELL_006,normal,0,43.51,0,0.121,0.597,426421
SEC_004406,68,10.154.137.203,CELL_006,normal,0,181.41,0,0.064,0.604,75485
SEC_004407,498,10.241.133.115,CELL_006,normal,0,85.36,0,0.203,0.758,765375
SEC_004408,73,10.38.4.229,CELL_002,normal,0,45.61,0,0.183,0.985,78430
SEC_004409,394,10.249.111.155,CELL_000,normal,0,87.06,0,0.293,0.526,560878
SEC_004410,155,10.102.246.91,CELL_000,normal,0,94.03,0,0.02,0.843,341492
SEC_004411,260,10.73.85.77,CELL_004,normal,0,55.31,0,0.218,0.627,854088
SEC_004412,127,10.155.76.107,CELL_004,normal,0,117.83,0,0.242,0.964,830024
SEC_004413,311,10.224.56.201,CELL_000,normal,0,200.85,0,0.296,0.62,663012
SEC_004414,193,10.207.241.15,CELL_001,normal,0,97.36,0,0.005,0.754,360833
SEC_004415,57,10.14.88.161,CELL_006,normal,0,94.05,0,0.25,0.567,454389
SEC_004416,175,10.30.145.14,CELL_002,normal,0,8.45,0,0.127,0.759,336390
SEC_004417,265,10.163.33.84,CELL_006,normal,0,31.11,0,0.252,0.897,283082
SEC_004418,483,10.97.114.233,CELL_003,rogue_gnb,1,5318.73,0,0.74,0.295,504336
SEC_004419,14,10.29.144.79,CELL_000,normal,0,26.64,0,0.039,0.733,313021
SEC_004420,142,10.92.87.56,CELL_005,normal,0,143.7,0,0.238,0.797,600323
SEC_004421,285,10.178.42.69,CELL_003,normal,0,30.9,0,0.016,0.612,977441
SEC_004422,486,10.169.107.210,CELL_002,normal,0,72.02,0,0.057,0.65,790544
SEC_004423,1,10.22.173.55,CELL_000,normal,0,53.59,0,0.199,0.68,794978
SEC_004424,88,10.27.5.208,CELL_001,normal,0,13.73,0,0.182,0.781,53866
SEC_004425,309,10.8.67.191,CELL_005,normal,0,44.54,0,0.255,0.812,809771
SEC_004426,361,10.126.219.25,CELL_005,normal,0,108.3,0,0.053,0.763,450315
SEC_004427,213,10.111.178.201,CELL_005,jamming,1,1361.14,6,0.781,0.312,324299
SEC_004428,208,10.23.64.100,CELL_001,normal,0,8.92,0,0.0,0.791,799659
SEC_004429,309,10.54.37.205,CELL_006,pilot_contamination,1,61.7,3,0.791,0.311,296178
SEC_004430,11,10.233.146.127,CELL_004,normal,0,73.38,0,0.027,0.917,699662
SEC_004431,276,10.117.32.164,CELL_003,normal,0,123.48,0,0.022,0.574,423565
SEC_004432,40,10.192.200.232,CELL_004,normal,0,15.3,0,0.2,0.794,972685
SEC_004433,238,10.48.76.35,CELL_002,normal,0,46.63,0,0.275,0.97,385382
SEC_004434,185,10.40.204.137,CELL_003,normal,0,95.74,0,0.157,0.635,930527
SEC_004435,215,10.228.71.102,CELL_003,normal,0,14.96,0,0.215,0.88,683363
SEC_004436,274,10.143.137.152,CELL_003,normal,0,34.86,0,0.17,0.766,251692
SEC_004437,136,10.122.107.167,CELL_000,normal,0,19.24,0,0.081,0.55,680850
SEC_004438,398,10.220.90.115,CELL_002,normal,0,99.15,0,0.275,0.803,215926
SEC_004439,461,10.137.168.121,CELL_005,jamming,1,221.24,0,0.93,0.328,219019
SEC_004440,421,10.179.243.210,CELL_001,normal,0,88.16,0,0.157,0.667,681719
SEC_004441,378,10.7.87.133,CELL_006,normal,0,114.21,0,0.208,0.93,207791
SEC_004442,129,10.161.195.166,CELL_006,normal,0,3.91,0,0.014,0.523,698036
SEC_004443,413,10.231.5.161,CELL_003,normal,0,13.41,1,0.09,0.687,520154
SEC_004444,46,10.166.248.160,CELL_000,normal,0,38.79,1,0.129,0.644,246841
SEC_004445,479,10.156.125.114,CELL_000,normal,0,1.69,0,0.076,0.985,614457
SEC_004446,467,10.147.132.57,CELL_006,normal,0,14.02,0,0.255,0.515,212191
SEC_004447,323,10.193.175.193,CELL_005,ddos,1,1318.2,2,0.797,0.036,476402
SEC_004448,164,10.20.21.160,CELL_006,normal,0,7.7,0,0.033,0.631,431165
SEC_004449,386,10.102.203.112,CELL_004,normal,0,71.47,0,0.188,0.854,80202
SEC_004450,33,10.173.40.151,CELL_000,normal,0,387.36,0,0.161,0.543,739469
SEC_004451,188,10.49.179.30,CELL_003,normal,0,46.82,0,0.29,0.739,494257
SEC_004452,350,10.32.133.114,CELL_005,normal,0,22.95,0,0.2,0.668,885864
SEC_004453,475,10.46.175.241,CELL_005,normal,0,44.28,0,0.184,0.875,245035
SEC_004454,400,10.153.164.143,CELL_002,normal,0,0.98,0,0.017,0.539,914515
SEC_004455,486,10.213.39.151,CELL_006,normal,0,65.83,0,0.224,0.818,644239
SEC_004456,200,10.211.109.95,CELL_006,rogue_gnb,1,463.33,5,0.906,0.164,170109
SEC_004457,436,10.7.125.104,CELL_000,normal,0,91.13,0,0.01,0.903,424778
SEC_004458,195,10.15.146.148,CELL_004,normal,0,85.21,0,0.046,0.8,609211
SEC_004459,370,10.92.197.14,CELL_002,normal,0,195.75,0,0.22,0.82,534818
SEC_004460,336,10.221.71.85,CELL_003,normal,0,37.59,0,0.146,0.971,399606
SEC_004461,200,10.99.19.68,CELL_002,normal,0,104.33,0,0.025,0.99,366994
SEC_004462,195,10.17.12.167,CELL_003,normal,0,91.73,0,0.091,0.795,799108
SEC_004463,94,10.107.184.186,CELL_004,normal,0,52.59,0,0.251,0.76,534388
SEC_004464,417,10.157.96.21,CELL_001,normal,0,15.55,0,0.066,0.57,262767
SEC_004465,255,10.74.245.79,CELL_004,spoofing,1,167.34,0,0.852,0.329,44135
SEC_004466,156,10.99.89.77,CELL_005,normal,0,158.66,0,0.118,0.805,109998
SEC_004467,12,10.152.56.42,CELL_005,normal,0,27.27,0,0.072,0.748,647884
SEC_004468,266,10.233.222.134,CELL_005,normal,0,112.98,0,0.19,0.751,838553
SEC_004469,402,10.44.46.199,CELL_001,jamming,1,377.02,3,0.83,0.381,439072
SEC_004470,313,10.93.174.151,CELL_004,normal,0,114.51,0,0.119,0.797,65057
SEC_004471,172,10.225.53.239,CELL_006,normal,0,43.92,0,0.286,0.709,548494
SEC_004472,375,10.208.186.231,CELL_004,normal,0,400.65,0,0.06,0.577,777590
SEC_004473,438,10.94.240.139,CELL_001,normal,0,22.84,1,0.184,0.66,390984
SEC_004474,338,10.68.222.118,CELL_002,normal,0,40.73,0,0.275,0.964,910013
SEC_004475,345,10.196.205.37,CELL_000,normal,0,11.9,0,0.196,0.993,177016
SEC_004476,297,10.29.235.170,CELL_006,normal,0,68.86,0,0.057,0.681,971708
SEC_004477,154,10.130.96.176,CELL_001,normal,0,110.61,0,0.028,0.778,965650
SEC_004478,4,10.248.59.120,CELL_001,normal,0,60.67,0,0.012,0.801,900687
SEC_004479,431,10.84.209.67,CELL_005,normal,0,2.45,1,0.002,0.564,252832
SEC_004480,480,10.77.6.46,CELL_005,normal,0,284.98,1,0.005,0.839,47551
SEC_004481,499,10.249.192.146,CELL_006,normal,0,95.52,0,0.094,0.564,6816
SEC_004482,2,10.249.10.151,CELL_003,normal,0,13.51,0,0.257,0.666,908316
SEC_004483,66,10.84.39.43,CELL_005,normal,0,46.14,0,0.107,0.742,504930
SEC_004484,377,10.91.7.83,CELL_001,normal,0,82.95,0,0.019,0.646,892943
SEC_004485,279,10.32.3.104,CELL_000,pilot_contamination,1,567.31,2,0.704,0.091,434271
SEC_004486,243,10.28.138.62,CELL_003,normal,0,165.43,0,0.096,0.855,628247
SEC_004487,376,10.37.36.28,CELL_004,jamming,1,946.7,1,0.79,0.112,396650
SEC_004488,375,10.250.161.221,CELL_000,normal,0,25.66,0,0.22,0.739,85101
SEC_004489,201,10.208.253.128,CELL_006,normal,0,36.06,0,0.296,0.628,464423
SEC_004490,111,10.61.119.235,CELL_001,normal,0,88.66,0,0.261,0.814,330402
SEC_004491,316,10.212.129.179,CELL_006,normal,0,8.75,0,0.075,0.805,125937
SEC_004492,133,10.51.92.237,CELL_006,normal,0,71.74,0,0.294,0.902,584578
SEC_004493,134,10.131.71.76,CELL_005,normal,0,53.93,0,0.033,0.56,84672
SEC_004494,373,10.83.3.246,CELL_000,normal,0,20.27,0,0.063,0.989,784770
SEC_004495,185,10.110.68.11,CELL_006,normal,0,44.62,0,0.087,0.667,857724
SEC_004496,479,10.76.198.144,CELL_002,pilot_contamination,1,42.91,1,0.974,0.23,651008
SEC_004497,298,10.163.152.123,CELL_005,normal,0,20.87,0,0.205,0.832,842867
SEC_004498,324,10.54.159.74,CELL_005,normal,0,13.31,0,0.228,0.558,275240
SEC_004499,468,10.29.127.35,CELL_000,normal,0,64.57,0,0.04,0.866,777345
SEC_004500,238,10.122.49.54,CELL_000,normal,0,5.63,0,0.189,0.727,705035
SEC_004501,160,10.18.235.18,CELL_001,normal,0,73.88,0,0.254,0.939,997256
SEC_004502,92,10.21.237.220,CELL_003,normal,0,241.84,0,0.134,0.986,817052
SEC_004503,184,10.30.218.144,CELL_003,normal,0,21.39,0,0.16,0.596,843857
SEC_004504,164,10.87.216.135,CELL_002,normal,0,8.39,0,0.2,0.798,729955
SEC_004505,373,10.153.212.83,CELL_001,normal,0,80.73,0,0.295,0.815,333764
SEC_004506,280,10.18.215.35,CELL_004,normal,0,41.64,0,0.207,0.546,915376
SEC_004507,403,10.150.98.140,CELL_006,normal,0,17.41,0,0.278,0.545,446227
SEC_004508,429,10.192.18.27,CELL_000,normal,0,211.38,1,0.275,0.662,862036
SEC_004509,404,10.66.160.14,CELL_000,normal,0,96.85,0,0.01,0.677,979155
SEC_004510,125,10.134.246.185,CELL_006,normal,0,108.8,0,0.068,0.92,607627
SEC_004511,391,10.126.66.251,CELL_000,rogue_gnb,1,542.59,2,0.952,0.021,63001
SEC_004512,102,10.35.111.116,CELL_001,normal,0,69.12,0,0.252,0.879,813774
SEC_004513,263,10.113.178.112,CELL_003,ddos,1,356.53,2,0.724,0.042,613822
SEC_004514,437,10.0.187.35,CELL_005,normal,0,11.15,1,0.282,0.883,318540
SEC_004515,481,10.204.47.176,CELL_001,normal,0,133.3,0,0.037,0.854,332324
SEC_004516,317,10.192.83.10,CELL_006,normal,0,105.96,0,0.022,0.637,954576
SEC_004517,90,10.150.245.44,CELL_002,normal,0,88.9,0,0.133,0.564,433797
SEC_004518,348,10.125.59.231,CELL_001,normal,0,89.07,0,0.167,0.86,437565
SEC_004519,329,10.175.104.142,CELL_006,normal,0,3.98,0,0.068,0.798,831345
SEC_004520,336,10.78.53.224,CELL_006,normal,0,19.22,0,0.124,0.977,762629
SEC_004521,61,10.248.207.141,CELL_006,normal,0,73.87,0,0.048,0.561,679610
SEC_004522,7,10.253.130.30,CELL_001,jamming,1,37.92,3,0.896,0.28,171466
SEC_004523,106,10.196.79.126,CELL_000,jamming,1,570.82,2,0.868,0.325,902265
SEC_004524,364,10.221.56.97,CELL_000,normal,0,42.24,0,0.012,0.979,513268
SEC_004525,85,10.43.91.23,CELL_001,normal,0,196.76,0,0.284,0.889,694821
SEC_004526,44,10.101.114.208,CELL_004,normal,0,31.09,1,0.002,0.745,321165
SEC_004527,36,10.201.43.124,CELL_005,normal,0,40.71,0,0.215,0.817,786115
SEC_004528,199,10.148.138.23,CELL_000,normal,0,101.64,0,0.195,0.954,576659
SEC_004529,326,10.50.105.112,CELL_003,jamming,1,505.97,2,0.785,0.479,520442
SEC_004530,195,10.141.60.219,CELL_005,normal,0,30.0,0,0.116,0.843,393038
SEC_004531,293,10.215.61.146,CELL_006,spoofing,1,62.45,3,0.734,0.055,384166
SEC_004532,324,10.122.111.78,CELL_005,normal,0,92.23,0,0.031,0.772,307190
SEC_004533,76,10.44.4.109,CELL_004,normal,0,6.81,0,0.035,0.843,607858
SEC_004534,440,10.48.15.130,CELL_000,normal,0,348.23,0,0.296,0.97,429168
SEC_004535,118,10.77.125.170,CELL_005,normal,0,124.56,1,0.138,0.682,975034
SEC_004536,54,10.163.218.237,CELL_004,normal,0,12.06,0,0.129,0.702,669204
SEC_004537,182,10.70.74.23,CELL_000,normal,0,17.68,0,0.277,0.941,287503
SEC_004538,93,10.92.55.32,CELL_000,normal,0,5.65,0,0.086,0.853,398058
SEC_004539,160,10.151.112.131,CELL_004,normal,0,261.94,0,0.282,0.517,553958
SEC_004540,428,10.53.152.71,CELL_006,normal,0,62.3,0,0.023,0.705,461515
SEC_004541,249,10.197.13.57,CELL_005,normal,0,8.79,0,0.0,0.936,341881
SEC_004542,136,10.125.60.173,CELL_005,normal,0,5.93,0,0.047,0.855,216341
SEC_004543,470,10.6.136.159,CELL_001,ddos,1,952.14,3,0.853,0.472,519148
SEC_004544,495,10.188.239.246,CELL_000,normal,0,24.51,0,0.203,0.85,570653
SEC_004545,124,10.143.181.201,CELL_000,normal,0,18.28,0,0.284,0.753,237114
SEC_004546,402,10.208.68.195,CELL_004,normal,0,33.41,0,0.254,0.577,66953
SEC_004547,179,10.157.84.176,CELL_000,normal,0,61.81,0,0.04,0.709,501125
SEC_004548,133,10.139.198.9,CELL_003,normal,0,2.19,0,0.068,0.785,539940
SEC_004549,409,10.43.213.62,CELL_006,normal,0,42.0,0,0.271,0.555,341572
SEC_004550,104,10.161.231.159,CELL_004,jamming,1,3947.77,4,0.814,0.068,276693
SEC_004551,383,10.217.86.77,CELL_006,normal,0,116.21,0,0.273,0.962,986751
SEC_004552,26,10.128.36.124,CELL_000,normal,0,62.24,0,0.267,0.826,739694
SEC_004553,88,10.41.57.238,CELL_000,rogue_gnb,1,996.68,3,0.831,0.121,400301
SEC_004554,280,10.5.130.153,CELL_004,normal,0,81.34,0,0.131,0.576,711441
SEC_004555,406,10.66.73.124,CELL_000,normal,0,59.84,0,0.061,0.69,171177
SEC_004556,262,10.132.108.106,CELL_001,normal,0,90.76,0,0.01,0.816,796905
SEC_004557,254,10.36.104.89,CELL_006,rogue_gnb,1,1626.98,2,0.704,0.311,64752
SEC_004558,158,10.236.208.53,CELL_003,normal,0,82.35,0,0.103,0.62,748543
SEC_004559,28,10.35.17.49,CELL_005,normal,0,216.06,0,0.247,0.866,30587
SEC_004560,186,10.214.89.246,CELL_003,normal,0,128.5,1,0.206,0.815,644929
SEC_004561,459,10.28.114.19,CELL_003,normal,0,42.82,0,0.22,0.712,85116
SEC_004562,281,10.117.36.53,CELL_001,normal,0,100.24,1,0.043,0.977,745874
SEC_004563,417,10.59.126.247,CELL_001,normal,0,111.71,0,0.261,0.924,528654
SEC_004564,109,10.159.125.140,CELL_003,spoofing,1,273.9,2,0.984,0.224,144504
